"AssignmentId","WorkerId","HITId","AcceptTime","SubmitTime","ApprovalTime","TimeToComplete","PMID","AbstractId","Question1","Question2","Question3","Question4","Relevant","Honeypot"
"3634BBTX0P7HJQY3K4SN338LCJ0IF3","A8L450UGY77XB","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-17T12:39:24Z","2015-01-17T12:49:21Z","2015-01-17T13:52:37Z","20521.666666667",24665580,977,"Yes",1,"-","-",0,0
"3634BBTX0P7HJQY3K4SN338LCJ0IF3","A8L450UGY77XB","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-17T12:39:24Z","2015-01-17T12:49:21Z","2015-01-17T13:52:37Z","20521.666666667",23950165,427,"Yes",2220,"No","-",0,0
"39LNWE0K4V9628VTFTNMP39OM6JIU6","A3HPVFAF1U9WXK","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-17T17:03:17Z","2015-01-17T17:04:19Z","2015-01-17T18:07:38Z","19982.333333333",23183327,1228,"Yes",2686,"No","-",0,0
"39LNWE0K4V9628VTFTNMP39OM6JIU6","A3HPVFAF1U9WXK","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-17T17:03:17Z","2015-01-17T17:04:19Z","2015-01-17T18:07:38Z","19982.333333333",24665580,977,"Yes",1,"-","-",0,0
"39LNWE0K4V9628VTFTNMP39OM6JIU6","A3HPVFAF1U9WXK","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-17T17:03:17Z","2015-01-17T17:04:19Z","2015-01-17T18:07:38Z","19982.333333333",23950165,427,"Yes",2220,"No","-",0,0
"33PPUNGG39I0H6SMB3G3KNPUBKGZRF","A19PATBI3SQNU0","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-17T16:42:52Z","2015-01-18T03:04:32Z","2015-01-18T04:07:36Z",306363,23183327,1228,"Yes",2686,"No","-",0,0
"33PPUNGG39I0H6SMB3G3KNPUBKGZRF","A19PATBI3SQNU0","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-17T16:42:52Z","2015-01-18T03:04:32Z","2015-01-18T04:07:36Z",306363,24665580,977,"Yes",1,"-","-",0,0
"33PPUNGG39I0H6SMB3G3KNPUBKGZRF","A19PATBI3SQNU0","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-17T16:42:52Z","2015-01-18T03:04:32Z","2015-01-18T04:07:36Z",306363,23950165,427,"Yes",2220,"No","-",0,0
"31N2WW6R9S32TNGKZ1L0ZX6WT3GF3H","AKOZJ09D39MAZ","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-19T00:10:47Z","2015-01-19T00:13:30Z","2015-01-19T01:17:40Z",53741,23183327,1228,"Yes",2686,"No","-",0,0
"31N2WW6R9S32TNGKZ1L0ZX6WT3GF3H","AKOZJ09D39MAZ","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-19T00:10:47Z","2015-01-19T00:13:30Z","2015-01-19T01:17:40Z",53741,24665580,977,"Yes",1,"-","-",0,0
"31N2WW6R9S32TNGKZ1L0ZX6WT3GF3H","AKOZJ09D39MAZ","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-19T00:10:47Z","2015-01-19T00:13:30Z","2015-01-19T01:17:40Z",53741,23950165,427,"Yes",2220,"No","-",0,0
"33CID571056OTFQGLCOYUABGQ0I3LS","A1VS2PFZRWWPO3","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-20T17:53:44Z","2015-01-20T17:55:05Z","2015-01-20T18:57:38Z","25929.333333333",23183327,1228,"Yes",2686,"No","-",0,0
"33CID571056OTFQGLCOYUABGQ0I3LS","A1VS2PFZRWWPO3","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-20T17:53:44Z","2015-01-20T17:55:05Z","2015-01-20T18:57:38Z","25929.333333333",24665580,977,"Yes",1,"-","-",0,0
"33CID571056OTFQGLCOYUABGQ0I3LS","A1VS2PFZRWWPO3","3AQN9REUTFT4PM1J7DEYC844E6DYDO","2015-01-20T17:53:44Z","2015-01-20T17:55:05Z","2015-01-20T18:57:38Z","25929.333333333",23950165,427,"Yes",2220,"No","-",0,0
"34S6N1K2ZWW3NNXF0XD0Y4CQ92RHLY","A8L450UGY77XB","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-16T16:56:21Z","2015-01-16T17:01:26Z","2015-01-16T18:02:40Z","38168.666666667",24568943,607,"Yes",1,"-","-",0,0
"34S6N1K2ZWW3NNXF0XD0Y4CQ92RHLY","A8L450UGY77XB","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-16T16:56:21Z","2015-01-16T17:01:26Z","2015-01-16T18:02:40Z","38168.666666667",24867504,1175,"Yes",1,"-","-",0,0
"34S6N1K2ZWW3NNXF0XD0Y4CQ92RHLY","A8L450UGY77XB","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-16T16:56:21Z","2015-01-16T17:01:26Z","2015-01-16T18:02:40Z","38168.666666667",24426615,1457,"Yes",1,"-","-",0,0
"3KJYX6QCMAO2AY4Z21IRXQQ7DSJJVA","A3HPVFAF1U9WXK","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-17T17:49:34Z","2015-01-17T17:50:38Z","2015-01-17T18:52:37Z","20547.666666667",24568943,607,"Yes",1,"-","-",0,0
"3KJYX6QCMAO2AY4Z21IRXQQ7DSJJVA","A3HPVFAF1U9WXK","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-17T17:49:34Z","2015-01-17T17:50:38Z","2015-01-17T18:52:37Z","20547.666666667",24867504,1175,"Yes",1,"-","-",0,0
"3KJYX6QCMAO2AY4Z21IRXQQ7DSJJVA","A3HPVFAF1U9WXK","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-17T17:49:34Z","2015-01-17T17:50:38Z","2015-01-17T18:52:37Z","20547.666666667",24426615,1457,"Yes",1,"-","-",0,0
"33M4IA01QHEBCBS7ALSIN29J3MGRXC","AV3CA0IYNRCCJ","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-19T18:46:40Z","2015-01-19T18:48:32Z","2015-01-19T19:52:37Z","36795.333333333",24568943,607,"Yes",1,"-","-",0,0
"33M4IA01QHEBCBS7ALSIN29J3MGRXC","AV3CA0IYNRCCJ","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-19T18:46:40Z","2015-01-19T18:48:32Z","2015-01-19T19:52:37Z","36795.333333333",24867504,1175,"Yes",1,"-","-",0,0
"33M4IA01QHEBCBS7ALSIN29J3MGRXC","AV3CA0IYNRCCJ","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-19T18:46:40Z","2015-01-19T18:48:32Z","2015-01-19T19:52:37Z","36795.333333333",24426615,1457,"Yes",1,"-","-",0,0
"3EJPLAJKENT7VNU2JFD59SYYF0E6Z6","AYALPYEQ512PP","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-20T03:36:30Z","2015-01-20T03:40:00Z","2015-01-20T04:42:39Z","64943.333333333",24568943,607,"Yes",1,"-","-",0,0
"3EJPLAJKENT7VNU2JFD59SYYF0E6Z6","AYALPYEQ512PP","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-20T03:36:30Z","2015-01-20T03:40:00Z","2015-01-20T04:42:39Z","64943.333333333",24867504,1175,"Yes",1,"-","-",0,0
"3EJPLAJKENT7VNU2JFD59SYYF0E6Z6","AYALPYEQ512PP","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-20T03:36:30Z","2015-01-20T03:40:00Z","2015-01-20T04:42:39Z","64943.333333333",24426615,1457,"Yes",1,"-","-",0,0
"36ZN444YTSBBP3BWJ7BDQXHZ4N8IOC","A11GZNNVLEWRGF","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-20T10:02:26Z","2015-01-20T10:02:58Z","2015-01-20T11:07:47Z","10177.666666667",24568943,607,"Yes",1,"-","-",0,0
"36ZN444YTSBBP3BWJ7BDQXHZ4N8IOC","A11GZNNVLEWRGF","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-20T10:02:26Z","2015-01-20T10:02:58Z","2015-01-20T11:07:47Z","10177.666666667",24867504,1175,"Yes",1,"-","-",0,0
"36ZN444YTSBBP3BWJ7BDQXHZ4N8IOC","A11GZNNVLEWRGF","31KPKEKW4AQEDU7EL9CJPQMKZ8M0BI","2015-01-20T10:02:26Z","2015-01-20T10:02:58Z","2015-01-20T11:07:47Z","10177.666666667",24426615,1457,"Yes",1,"-","-",0,0
"3P4RDNWND6JXOSKZ3UJ8I10D5QIJI8","A8L450UGY77XB","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-17T13:10:52Z","2015-01-17T13:13:21Z","2015-01-17T14:17:37Z","20683.666666667",24856645,1084,"Yes",58,"No","-",0,0
"3P4RDNWND6JXOSKZ3UJ8I10D5QIJI8","A8L450UGY77XB","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-17T13:10:52Z","2015-01-17T13:13:21Z","2015-01-17T14:17:37Z","20683.666666667",24402391,599,"Yes",177,"No","-",0,0
"3P4RDNWND6JXOSKZ3UJ8I10D5QIJI8","A8L450UGY77XB","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-17T13:10:52Z","2015-01-17T13:13:21Z","2015-01-17T14:17:37Z","20683.666666667",24710220,1248,"Yes",40,"Yes","Yes",0,0
"3SITXWYCNWMOW4BIEO6SNN4FLZGXB6","A19PATBI3SQNU0","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-18T17:39:11Z","2015-01-18T21:50:07Z","2015-01-18T22:52:38Z",28117,24856645,1084,"Yes",58,"No","-",0,0
"3SITXWYCNWMOW4BIEO6SNN4FLZGXB6","A19PATBI3SQNU0","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-18T17:39:11Z","2015-01-18T21:50:07Z","2015-01-18T22:52:38Z",28117,24402391,599,"Yes",177,"No","-",0,0
"3SITXWYCNWMOW4BIEO6SNN4FLZGXB6","A19PATBI3SQNU0","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-18T17:39:11Z","2015-01-18T21:50:07Z","2015-01-18T22:52:38Z",28117,24710220,1248,"Yes",40,"Yes","No",0,0
"3QBD8R3Z22WHHWCHYI99WW7GZ4L4OV","A3HPVFAF1U9WXK","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-19T11:38:11Z","2015-01-19T11:39:51Z","2015-01-19T12:42:40Z","31669.333333333",24856645,1084,"Yes",58,"No","-",0,0
"3QBD8R3Z22WHHWCHYI99WW7GZ4L4OV","A3HPVFAF1U9WXK","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-19T11:38:11Z","2015-01-19T11:39:51Z","2015-01-19T12:42:40Z","31669.333333333",24402391,599,"Yes",177,"No","-",0,0
"3QBD8R3Z22WHHWCHYI99WW7GZ4L4OV","A3HPVFAF1U9WXK","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-19T11:38:11Z","2015-01-19T11:39:51Z","2015-01-19T12:42:40Z","31669.333333333",24710220,1248,"Yes",40,"Yes","Yes",0,0
"3R3YRB5GRGGRWQCV35V985L590EAUY","A3MXBLYX2CDGTP","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-19T20:11:44Z","2015-01-19T20:14:08Z","2015-01-19T21:17:39Z","46907.666666667",24856645,1084,"Yes",58,"No","-",0,0
"3R3YRB5GRGGRWQCV35V985L590EAUY","A3MXBLYX2CDGTP","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-19T20:11:44Z","2015-01-19T20:14:08Z","2015-01-19T21:17:39Z","46907.666666667",24402391,599,"Yes","NoInfo","No","-",0,0
"3R3YRB5GRGGRWQCV35V985L590EAUY","A3MXBLYX2CDGTP","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-19T20:11:44Z","2015-01-19T20:14:08Z","2015-01-19T21:17:39Z","46907.666666667",24710220,1248,"Yes",20,"Yes","Yes",0,0
"34T446B1C1RZ9JXDPCDGPTNMTF40CY","AV3CA0IYNRCCJ","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-20T02:53:02Z","2015-01-20T02:54:38Z","2015-01-20T03:57:38Z","31537.666666667",24856645,1084,"Yes",58,"No","-",0,0
"34T446B1C1RZ9JXDPCDGPTNMTF40CY","AV3CA0IYNRCCJ","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-20T02:53:02Z","2015-01-20T02:54:38Z","2015-01-20T03:57:38Z","31537.666666667",24402391,599,"Yes",177,"No","-",0,0
"34T446B1C1RZ9JXDPCDGPTNMTF40CY","AV3CA0IYNRCCJ","31GECDVA9JZ3LTCYR7BSNBAJYAX664","2015-01-20T02:53:02Z","2015-01-20T02:54:38Z","2015-01-20T03:57:38Z","31537.666666667",24710220,1248,"Yes",40,"Yes","No",0,0
"35L9RVQFCPV66DK99B51PR89MTZHU7","A11GZNNVLEWRGF","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-17T09:04:15Z","2015-01-17T09:05:44Z","2015-01-17T10:07:36Z","29055.666666667",24876373,1338,"Yes",1,"-","-",0,0
"35L9RVQFCPV66DK99B51PR89MTZHU7","A11GZNNVLEWRGF","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-17T09:04:15Z","2015-01-17T09:05:44Z","2015-01-17T10:07:36Z","29055.666666667",24076607,157,"Yes",178,"Yes","Yes",1,0
"35L9RVQFCPV66DK99B51PR89MTZHU7","A11GZNNVLEWRGF","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-17T09:04:15Z","2015-01-17T09:05:44Z","2015-01-17T10:07:36Z","29055.666666667",23001892,1440,"Yes",100,"No","-",0,0
"3QHK8ZVMINVTWAUT0534CT9SEQYLB0","A19PATBI3SQNU0","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-18T03:15:28Z","2015-01-18T03:55:59Z","2015-01-18T04:57:36Z",32579,24876373,1338,"Yes",1,"-","-",0,0
"3QHK8ZVMINVTWAUT0534CT9SEQYLB0","A19PATBI3SQNU0","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-18T03:15:28Z","2015-01-18T03:55:59Z","2015-01-18T04:57:36Z",32579,24076607,157,"Yes",178,"Yes","Yes",1,0
"3QHK8ZVMINVTWAUT0534CT9SEQYLB0","A19PATBI3SQNU0","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-18T03:15:28Z","2015-01-18T03:55:59Z","2015-01-18T04:57:36Z",32579,23001892,1440,"Yes",100,"No","-",0,0
"3RSDURM96BZB3CDCTBUK79H9Q3MEYU","AYALPYEQ512PP","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-19T20:18:02Z","2015-01-19T20:21:17Z","2015-01-19T21:22:39Z","61832.333333333",24876373,1338,"Yes",1,"-","-",0,0
"3RSDURM96BZB3CDCTBUK79H9Q3MEYU","AYALPYEQ512PP","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-19T20:18:02Z","2015-01-19T20:21:17Z","2015-01-19T21:22:39Z","61832.333333333",24076607,157,"Yes",178,"Yes","CantTell",1,0
"3RSDURM96BZB3CDCTBUK79H9Q3MEYU","AYALPYEQ512PP","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-19T20:18:02Z","2015-01-19T20:21:17Z","2015-01-19T21:22:39Z","61832.333333333",23001892,1440,"Yes",100,"No","-",0,0
"3NKQQ8O39ZIPUXF7NFMBY6TBU4NUDY","A3HPVFAF1U9WXK","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-20T09:23:07Z","2015-01-20T09:24:06Z","2015-01-20T10:27:36Z","18599.666666667",24876373,1338,"Yes",1,"-","-",0,0
"3NKQQ8O39ZIPUXF7NFMBY6TBU4NUDY","A3HPVFAF1U9WXK","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-20T09:23:07Z","2015-01-20T09:24:06Z","2015-01-20T10:27:36Z","18599.666666667",24076607,157,"Yes",178,"Yes","Yes",1,0
"3NKQQ8O39ZIPUXF7NFMBY6TBU4NUDY","A3HPVFAF1U9WXK","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-20T09:23:07Z","2015-01-20T09:24:06Z","2015-01-20T10:27:36Z","18599.666666667",23001892,1440,"Yes",100,"No","-",0,0
"3NGMS9VZTMVX9ZWDJWM206VTWUWFF3","AV3CA0IYNRCCJ","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-20T15:40:10Z","2015-01-20T15:41:30Z","2015-01-20T16:42:39Z",25950,24876373,1338,"Yes",1,"-","-",0,0
"3NGMS9VZTMVX9ZWDJWM206VTWUWFF3","AV3CA0IYNRCCJ","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-20T15:40:10Z","2015-01-20T15:41:30Z","2015-01-20T16:42:39Z",25950,24076607,157,"Yes",178,"Yes","Yes",1,0
"3NGMS9VZTMVX9ZWDJWM206VTWUWFF3","AV3CA0IYNRCCJ","3HKIF5DF6YAS05321RNQJCEAIP8G9R","2015-01-20T15:40:10Z","2015-01-20T15:41:30Z","2015-01-20T16:42:39Z",25950,23001892,1440,"Yes",100,"No","-",0,0
"3Z7EFSHGNAR7693OSO2NY7AX3L3CXH","A3P7M9666KJCP","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-19T08:44:11Z","2015-01-19T08:45:18Z","2015-01-19T09:47:36Z","21276.666666667",24112856,1402,"Yes",206,"Yes","No",0,0
"3Z7EFSHGNAR7693OSO2NY7AX3L3CXH","A3P7M9666KJCP","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-19T08:44:11Z","2015-01-19T08:45:18Z","2015-01-19T09:47:36Z","21276.666666667",24079822,888,"Yes",158,"Yes","No",0,0
"3Z7EFSHGNAR7693OSO2NY7AX3L3CXH","A3P7M9666KJCP","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-19T08:44:11Z","2015-01-19T08:45:18Z","2015-01-19T09:47:36Z","21276.666666667",24052432,1136,"No","-","-","-",0,0
"3RRCEFRB7NPXY2N8UD4NQC7HS6NB4L","A3HPVFAF1U9WXK","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T08:09:50Z","2015-01-20T08:10:58Z","2015-01-20T09:12:37Z",21577,24112856,1402,"Yes",206,"Yes","Yes",0,0
"3RRCEFRB7NPXY2N8UD4NQC7HS6NB4L","A3HPVFAF1U9WXK","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T08:09:50Z","2015-01-20T08:10:58Z","2015-01-20T09:12:37Z",21577,24079822,888,"Yes",158,"Yes","Yes",0,0
"3RRCEFRB7NPXY2N8UD4NQC7HS6NB4L","A3HPVFAF1U9WXK","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T08:09:50Z","2015-01-20T08:10:58Z","2015-01-20T09:12:37Z",21577,24052432,1136,"Yes",1,"-","-",0,0
"3X3OR7WPZ0DAUCWMXTJULRJR6M5L8X","AV3CA0IYNRCCJ","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T15:44:56Z","2015-01-20T15:46:35Z","2015-01-20T16:47:37Z","32238.333333333",24112856,1402,"Yes",206,"Yes","No",0,0
"3X3OR7WPZ0DAUCWMXTJULRJR6M5L8X","AV3CA0IYNRCCJ","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T15:44:56Z","2015-01-20T15:46:35Z","2015-01-20T16:47:37Z","32238.333333333",24079822,888,"Yes",158,"Yes","No",0,0
"3X3OR7WPZ0DAUCWMXTJULRJR6M5L8X","AV3CA0IYNRCCJ","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T15:44:56Z","2015-01-20T15:46:35Z","2015-01-20T16:47:37Z","32238.333333333",24052432,1136,"Yes",1,"-","-",0,0
"34Q075JO1YQFMGNF9FOW8X4VPIW01R","A8L450UGY77XB","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T19:42:18Z","2015-01-20T19:49:24Z","2015-01-20T20:52:38Z","15624.333333333",24112856,1402,"Yes",206,"Yes","Yes",0,0
"34Q075JO1YQFMGNF9FOW8X4VPIW01R","A8L450UGY77XB","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T19:42:18Z","2015-01-20T19:49:24Z","2015-01-20T20:52:38Z","15624.333333333",24079822,888,"Yes",158,"Yes","Yes",0,0
"34Q075JO1YQFMGNF9FOW8X4VPIW01R","A8L450UGY77XB","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T19:42:18Z","2015-01-20T19:49:24Z","2015-01-20T20:52:38Z","15624.333333333",24052432,1136,"Yes",1,"-","-",0,0
"3LOZAJ85YEQU8RBMVVDHMU1BRVWX21","AYALPYEQ512PP","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T21:58:26Z","2015-01-20T22:00:05Z","2015-01-20T23:02:36Z","31796.666666667",24112856,1402,"Yes",206,"Yes","No",0,0
"3LOZAJ85YEQU8RBMVVDHMU1BRVWX21","AYALPYEQ512PP","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T21:58:26Z","2015-01-20T22:00:05Z","2015-01-20T23:02:36Z","31796.666666667",24079822,888,"Yes",158,"Yes","No",0,0
"3LOZAJ85YEQU8RBMVVDHMU1BRVWX21","AYALPYEQ512PP","3L55D8AUFAAUKUV57HJNS2MMT61YCO","2015-01-20T21:58:26Z","2015-01-20T22:00:05Z","2015-01-20T23:02:36Z","31796.666666667",24052432,1136,"Yes",1,"-","-",0,0
"3YOH7BII0AKXLIAHKMI3Y5QKSIIKVB","A19PATBI3SQNU0","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-18T17:40:17Z","2015-01-18T23:06:03Z","2015-01-19T00:07:38Z","28913.666666667",24411549,215,"Yes",233,"Yes","Yes",1,0
"3YOH7BII0AKXLIAHKMI3Y5QKSIIKVB","A19PATBI3SQNU0","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-18T17:40:17Z","2015-01-18T23:06:03Z","2015-01-19T00:07:38Z","28913.666666667",24169328,757,"Yes",13,"No","-",0,0
"3YOH7BII0AKXLIAHKMI3Y5QKSIIKVB","A19PATBI3SQNU0","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-18T17:40:17Z","2015-01-18T23:06:03Z","2015-01-19T00:07:38Z","28913.666666667",24180226,1572,"Yes",1,"-","-",0,0
"32Q90QCQ1TYGJ7OVPWTTY12YSO1KET","A3HPVFAF1U9WXK","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-19T09:16:56Z","2015-01-19T09:18:05Z","2015-01-19T10:22:36Z","21679.666666667",24411549,215,"Yes",233,"Yes","Yes",1,0
"32Q90QCQ1TYGJ7OVPWTTY12YSO1KET","A3HPVFAF1U9WXK","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-19T09:16:56Z","2015-01-19T09:18:05Z","2015-01-19T10:22:36Z","21679.666666667",24169328,757,"Yes",68,"No","-",0,0
"32Q90QCQ1TYGJ7OVPWTTY12YSO1KET","A3HPVFAF1U9WXK","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-19T09:16:56Z","2015-01-19T09:18:05Z","2015-01-19T10:22:36Z","21679.666666667",24180226,1572,"Yes",1,"-","-",0,0
"3UOUJI6MTER3S3KOEFNNSDW3ALHUXG","A1JVUD5XUB9H48","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-19T16:20:45Z","2015-01-19T16:23:37Z","2015-01-19T17:27:40Z",55375,24411549,215,"Yes",233,"Yes","Yes",1,0
"3UOUJI6MTER3S3KOEFNNSDW3ALHUXG","A1JVUD5XUB9H48","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-19T16:20:45Z","2015-01-19T16:23:37Z","2015-01-19T17:27:40Z",55375,24169328,757,"Yes",68,"No","-",0,0
"3UOUJI6MTER3S3KOEFNNSDW3ALHUXG","A1JVUD5XUB9H48","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-19T16:20:45Z","2015-01-19T16:23:37Z","2015-01-19T17:27:40Z",55375,24180226,1572,"Yes",1,"-","-",0,0
"3U5JL4WY5LM4B5Q9Z9W5F9Y9B9MX4R","AYALPYEQ512PP","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-20T16:56:35Z","2015-01-20T16:58:25Z","2015-01-20T18:02:37Z","34928.333333333",24411549,215,"Yes",233,"Yes","Yes",1,0
"3U5JL4WY5LM4B5Q9Z9W5F9Y9B9MX4R","AYALPYEQ512PP","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-20T16:56:35Z","2015-01-20T16:58:25Z","2015-01-20T18:02:37Z","34928.333333333",24169328,757,"Yes",13,"No","-",0,0
"3U5JL4WY5LM4B5Q9Z9W5F9Y9B9MX4R","AYALPYEQ512PP","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-20T16:56:35Z","2015-01-20T16:58:25Z","2015-01-20T18:02:37Z","34928.333333333",24180226,1572,"Yes",1,"-","-",0,0
"3ZDAD0O1T2QOSQ5ZEAXDNHA1R8HXT1","AV3CA0IYNRCCJ","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-21T01:30:30Z","2015-01-21T01:32:29Z","2015-01-21T02:32:37Z","38762.666666667",24411549,215,"Yes",233,"Yes","Yes",1,0
"3ZDAD0O1T2QOSQ5ZEAXDNHA1R8HXT1","AV3CA0IYNRCCJ","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-21T01:30:30Z","2015-01-21T01:32:29Z","2015-01-21T02:32:37Z","38762.666666667",24169328,757,"Yes",68,"No","-",0,0
"3ZDAD0O1T2QOSQ5ZEAXDNHA1R8HXT1","AV3CA0IYNRCCJ","3VDI8GSXAF6SM0KSWZHCJGJZYJQG82","2015-01-21T01:30:30Z","2015-01-21T01:32:29Z","2015-01-21T02:32:37Z","38762.666666667",24180226,1572,"Yes",1,"-","-",0,0
"3YOH7BII0AKXLIAHKMI3Y5QKSHTKVK","A19PATBI3SQNU0","3CMV9YRYP3EXS9UCYUBJLYXLAB6LJX","2015-01-16T14:37:25Z","2015-01-16T14:51:42Z","2015-01-16T15:52:37Z","90871.666666667",24952800,3,"Yes",125,"Yes","Yes",0,1
"3YOH7BII0AKXLIAHKMI3Y5QKSHTKVK","A19PATBI3SQNU0","3CMV9YRYP3EXS9UCYUBJLYXLAB6LJX","2015-01-16T14:37:25Z","2015-01-16T14:51:42Z","2015-01-16T15:52:37Z","90871.666666667",23810720,322,"Yes",226,"No","-",0,0
"3YOH7BII0AKXLIAHKMI3Y5QKSHTKVK","A19PATBI3SQNU0","3CMV9YRYP3EXS9UCYUBJLYXLAB6LJX","2015-01-16T14:37:25Z","2015-01-16T14:51:42Z","2015-01-16T15:52:37Z","90871.666666667",24091177,392,"Yes",12,"Yes","No",0,0
"3KKG4CDWKJBEA98BWTQRZ6CR45Z49H","A1JVUD5XUB9H48","3CMV9YRYP3EXS9UCYUBJLYXLAB6LJX","2015-01-19T11:15:45Z","2015-01-19T11:17:10Z","2015-01-19T12:17:40Z","26239.333333333",24231460,690,"Yes",2084,"No","-",0,0
