AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,TimeToComplete,AbstractId,Question1,Question2,Question3,Question4,Relevant
3N4BPTXIO95X83LHFW8Y2JO1AKWUKX,A997OZ3H2B3Q2,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-04T15:49:49Z,2014-10-04T15:55:07Z,2014-10-04T16:57:14Z,104062.33333333,1805,No,-,-,-,0
3N4BPTXIO95X83LHFW8Y2JO1AKWUKX,A997OZ3H2B3Q2,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-04T15:49:49Z,2014-10-04T15:55:07Z,2014-10-04T16:57:14Z,104062.33333333,3953,No,-,-,-,0
31Z0PCVWULSUDBZ8WXTFTIXDLMZT79,A27QCN3GYCZTPE,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-04T21:09:09Z,2014-10-04T21:09:33Z,2014-10-04T22:12:15Z,7199.3333333333,453,No,-,-,-,0
31Z0PCVWULSUDBZ8WXTFTIXDLMZT79,A27QCN3GYCZTPE,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-04T21:09:09Z,2014-10-04T21:09:33Z,2014-10-04T22:12:15Z,7199.3333333333,1805,No,-,-,-,0
31Z0PCVWULSUDBZ8WXTFTIXDLMZT79,A27QCN3GYCZTPE,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-04T21:09:09Z,2014-10-04T21:09:33Z,2014-10-04T22:12:15Z,7199.3333333333,3953,No,-,-,-,0
3L70J4KAZHZ5FO19HA5KY5HHJAAADV,A13W8W81TPORYZ,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-06T03:02:54Z,2014-10-06T03:04:03Z,2014-10-06T04:07:15Z,22341.666666667,453,No,-,-,-,0
3L70J4KAZHZ5FO19HA5KY5HHJAAADV,A13W8W81TPORYZ,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-06T03:02:54Z,2014-10-06T03:04:03Z,2014-10-06T04:07:15Z,22341.666666667,1805,No,-,-,-,0
3L70J4KAZHZ5FO19HA5KY5HHJAAADV,A13W8W81TPORYZ,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-06T03:02:54Z,2014-10-06T03:04:03Z,2014-10-06T04:07:15Z,22341.666666667,3953,No,-,-,-,0
3J4Q2Z4UTZGWBA8HN17WGTL7U85WQ0,A31A4YKVSOYRVS,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-06T04:20:29Z,2014-10-06T04:21:10Z,2014-10-06T05:22:16Z,13281.666666667,453,No,-,-,-,0
3J4Q2Z4UTZGWBA8HN17WGTL7U85WQ0,A31A4YKVSOYRVS,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-06T04:20:29Z,2014-10-06T04:21:10Z,2014-10-06T05:22:16Z,13281.666666667,1805,No,-,-,-,0
3J4Q2Z4UTZGWBA8HN17WGTL7U85WQ0,A31A4YKVSOYRVS,3NOEP8XAU4FOEEEZ7QJRTOEKN7CPXM,2014-10-06T04:20:29Z,2014-10-06T04:21:10Z,2014-10-06T05:22:16Z,13281.666666667,3953,No,-,-,-,0
31Q0U3WYDQST4RNZUE95NCEIT31171,A997OZ3H2B3Q2,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-04T17:09:00Z,2014-10-04T17:16:41Z,2014-10-04T18:17:16Z,152028.66666667,1007,Yes,No,-,-,0
31Q0U3WYDQST4RNZUE95NCEIT31171,A997OZ3H2B3Q2,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-04T17:09:00Z,2014-10-04T17:16:41Z,2014-10-04T18:17:16Z,152028.66666667,3672,No,-,-,-,0
31Q0U3WYDQST4RNZUE95NCEIT31171,A997OZ3H2B3Q2,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-04T17:09:00Z,2014-10-04T17:16:41Z,2014-10-04T18:17:16Z,152028.66666667,2528,Yes,Yes,Yes,9,0
3BEFOD78W76THTR5L2UW4SIB0CFM4J,AV3CA0IYNRCCJ,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-04T22:33:15Z,2014-10-04T22:34:18Z,2014-10-04T23:37:14Z,20310,1007,No,-,-,-,0
3BEFOD78W76THTR5L2UW4SIB0CFM4J,AV3CA0IYNRCCJ,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-04T22:33:15Z,2014-10-04T22:34:18Z,2014-10-04T23:37:14Z,20310,3672,No,-,-,-,0
3BEFOD78W76THTR5L2UW4SIB0CFM4J,AV3CA0IYNRCCJ,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-04T22:33:15Z,2014-10-04T22:34:18Z,2014-10-04T23:37:14Z,20310,2528,Yes,Yes,Yes,9,0
3AQF3RZ559V1Q632I3JY60IGZ4DF6Y,A3PGULUBHF331P,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T08:25:22Z,2014-10-06T08:27:11Z,2014-10-06T09:27:14Z,35650.666666667,1007,Yes,CantTell,Yes,152614,0
3AQF3RZ559V1Q632I3JY60IGZ4DF6Y,A3PGULUBHF331P,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T08:25:22Z,2014-10-06T08:27:11Z,2014-10-06T09:27:14Z,35650.666666667,3672,No,-,-,-,0
3AQF3RZ559V1Q632I3JY60IGZ4DF6Y,A3PGULUBHF331P,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T08:25:22Z,2014-10-06T08:27:11Z,2014-10-06T09:27:14Z,35650.666666667,2528,Yes,Yes,Yes,9,0
3PIWWX1FJKJTJ345LC48U2FDEH1JJY,A2PXPKUKK3E0CW,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T03:14:16Z,2014-10-06T11:15:47Z,2014-10-06T12:17:15Z,10205.666666667,1007,No,-,-,-,0
3PIWWX1FJKJTJ345LC48U2FDEH1JJY,A2PXPKUKK3E0CW,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T03:14:16Z,2014-10-06T11:15:47Z,2014-10-06T12:17:15Z,10205.666666667,3672,No,-,-,-,0
3PIWWX1FJKJTJ345LC48U2FDEH1JJY,A2PXPKUKK3E0CW,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T03:14:16Z,2014-10-06T11:15:47Z,2014-10-06T12:17:15Z,10205.666666667,2528,Yes,Yes,Yes,9,0
3KOPY89HM9FIYP2GIRCLEVYOILGJ3P,A19PATBI3SQNU0,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T17:51:51Z,2014-10-06T17:53:33Z,2014-10-06T18:57:14Z,33273.666666667,1007,No,-,-,-,0
3KOPY89HM9FIYP2GIRCLEVYOILGJ3P,A19PATBI3SQNU0,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T17:51:51Z,2014-10-06T17:53:33Z,2014-10-06T18:57:14Z,33273.666666667,3672,No,-,-,-,0
3KOPY89HM9FIYP2GIRCLEVYOILGJ3P,A19PATBI3SQNU0,3ZXV7Q5FJB1OK3EA2RRZ3HF6KJ1FC7,2014-10-06T17:51:51Z,2014-10-06T17:53:33Z,2014-10-06T18:57:14Z,33273.666666667,2528,Yes,Yes,Yes,9,0
39OWYR0EPL439QD8OMEQPR29YBMYFR,A31PWZS9K9XZUW,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-03T18:00:36Z,2014-10-03T18:03:50Z,2014-10-03T19:07:16Z,61053,2805,No,-,-,-,0
39OWYR0EPL439QD8OMEQPR29YBMYFR,A31PWZS9K9XZUW,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-03T18:00:36Z,2014-10-03T18:03:50Z,2014-10-03T19:07:16Z,61053,3660,No,-,-,-,0
39OWYR0EPL439QD8OMEQPR29YBMYFR,A31PWZS9K9XZUW,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-03T18:00:36Z,2014-10-03T18:03:50Z,2014-10-03T19:07:16Z,61053,3182,No,-,-,-,0
3E13VNJ1NO8QTB4VD5D2E14R7JGI1H,A27QCN3GYCZTPE,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-04T19:25:02Z,2014-10-04T19:25:19Z,2014-10-04T20:27:16Z,4724.6666666667,2805,No,-,-,-,0
3E13VNJ1NO8QTB4VD5D2E14R7JGI1H,A27QCN3GYCZTPE,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-04T19:25:02Z,2014-10-04T19:25:19Z,2014-10-04T20:27:16Z,4724.6666666667,3660,No,-,-,-,0
3E13VNJ1NO8QTB4VD5D2E14R7JGI1H,A27QCN3GYCZTPE,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-04T19:25:02Z,2014-10-04T19:25:19Z,2014-10-04T20:27:16Z,4724.6666666667,3182,No,-,-,-,0
3LO69W1SU4QPNR24GRVID40PQCULGZ,AV3CA0IYNRCCJ,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-04T19:56:33Z,2014-10-04T19:58:06Z,2014-10-04T21:02:14Z,30659.333333333,2805,No,-,-,-,0
3LO69W1SU4QPNR24GRVID40PQCULGZ,AV3CA0IYNRCCJ,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-04T19:56:33Z,2014-10-04T19:58:06Z,2014-10-04T21:02:14Z,30659.333333333,3660,Yes,No,-,-,0
3LO69W1SU4QPNR24GRVID40PQCULGZ,AV3CA0IYNRCCJ,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-04T19:56:33Z,2014-10-04T19:58:06Z,2014-10-04T21:02:14Z,30659.333333333,3182,No,-,-,-,0
35BLDD71I7ASAD93KNLDLKEXS1RVZK,A997OZ3H2B3Q2,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-05T17:30:06Z,2014-10-05T17:31:39Z,2014-10-05T18:32:15Z,29899.333333333,2805,No,-,-,-,0
35BLDD71I7ASAD93KNLDLKEXS1RVZK,A997OZ3H2B3Q2,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-05T17:30:06Z,2014-10-05T17:31:39Z,2014-10-05T18:32:15Z,29899.333333333,3660,Yes,No,-,-,0
35BLDD71I7ASAD93KNLDLKEXS1RVZK,A997OZ3H2B3Q2,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-05T17:30:06Z,2014-10-05T17:31:39Z,2014-10-05T18:32:15Z,29899.333333333,3182,No,-,-,-,0
3AMYWKA6YCZVWJGVH62OTURUR636OC,A13W8W81TPORYZ,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-06T22:52:52Z,2014-10-06T22:53:43Z,2014-10-06T23:57:14Z,14003.666666667,2805,No,-,-,-,0
3AMYWKA6YCZVWJGVH62OTURUR636OC,A13W8W81TPORYZ,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-06T22:52:52Z,2014-10-06T22:53:43Z,2014-10-06T23:57:14Z,14003.666666667,3660,Yes,No,-,-,0
3AMYWKA6YCZVWJGVH62OTURUR636OC,A13W8W81TPORYZ,3ZLW647WAL8G696FL31RQVHN52J23C,2014-10-06T22:52:52Z,2014-10-06T22:53:43Z,2014-10-06T23:57:14Z,14003.666666667,3182,No,-,-,-,0
3IUZPWIU1PKA07AMAWNZK79YVZGWK5,AC2FHWZZFY9IX,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-03T22:38:17Z,2014-10-03T22:39:32Z,2014-10-03T23:42:16Z,24508.333333333,3267,CantTell,CantTell,CantTell,NoInfo,0
3IUZPWIU1PKA07AMAWNZK79YVZGWK5,AC2FHWZZFY9IX,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-03T22:38:17Z,2014-10-03T22:39:32Z,2014-10-03T23:42:16Z,24508.333333333,1589,Yes,No,-,-,0
3IUZPWIU1PKA07AMAWNZK79YVZGWK5,AC2FHWZZFY9IX,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-03T22:38:17Z,2014-10-03T22:39:32Z,2014-10-03T23:42:16Z,24508.333333333,983,CantTell,CantTell,CantTell,NoInfo,0
3BEFOD78W76THTR5L2UW4SIB0CBM4F,A27QCN3GYCZTPE,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-04T19:19:36Z,2014-10-04T19:20:13Z,2014-10-04T20:22:15Z,11750,3267,No,-,-,-,0
3BEFOD78W76THTR5L2UW4SIB0CBM4F,A27QCN3GYCZTPE,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-04T19:19:36Z,2014-10-04T19:20:13Z,2014-10-04T20:22:15Z,11750,1589,Yes,No,-,-,0
3BEFOD78W76THTR5L2UW4SIB0CBM4F,A27QCN3GYCZTPE,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-04T19:19:36Z,2014-10-04T19:20:13Z,2014-10-04T20:22:15Z,11750,983,No,-,-,-,0
34BBWHLWHBOJUCKYAT2N7RUL3XNWIU,A19PATBI3SQNU0,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-05T16:15:34Z,2014-10-05T16:17:42Z,2014-10-05T17:22:16Z,42144,3267,No,-,-,-,0
34BBWHLWHBOJUCKYAT2N7RUL3XNWIU,A19PATBI3SQNU0,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-05T16:15:34Z,2014-10-05T16:17:42Z,2014-10-05T17:22:16Z,42144,1589,Yes,No,-,-,0
34BBWHLWHBOJUCKYAT2N7RUL3XNWIU,A19PATBI3SQNU0,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-05T16:15:34Z,2014-10-05T16:17:42Z,2014-10-05T17:22:16Z,42144,983,CantTell,CantTell,CantTell,NoInfo,0
31LM9EDVOM5P2TVQ0AW0N9WUN1ZJNV,AV3CA0IYNRCCJ,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-06T01:24:50Z,2014-10-06T01:26:28Z,2014-10-06T02:27:15Z,32158.333333333,3267,No,-,-,-,0
31LM9EDVOM5P2TVQ0AW0N9WUN1ZJNV,AV3CA0IYNRCCJ,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-06T01:24:50Z,2014-10-06T01:26:28Z,2014-10-06T02:27:15Z,32158.333333333,1589,Yes,Yes,Yes,53,0
31LM9EDVOM5P2TVQ0AW0N9WUN1ZJNV,AV3CA0IYNRCCJ,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-06T01:24:50Z,2014-10-06T01:26:28Z,2014-10-06T02:27:15Z,32158.333333333,983,No,-,-,-,0
3LKC68YZ3BGTQYV18OFSROQ7F7FOWC,A2PXPKUKK3E0CW,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-06T02:00:16Z,2014-10-06T02:07:28Z,2014-10-06T03:12:16Z,19824.333333333,3267,CantTell,CantTell,CantTell,NoInfo,0
3LKC68YZ3BGTQYV18OFSROQ7F7FOWC,A2PXPKUKK3E0CW,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-06T02:00:16Z,2014-10-06T02:07:28Z,2014-10-06T03:12:16Z,19824.333333333,1589,Yes,CantTell,Yes,53,0
3LKC68YZ3BGTQYV18OFSROQ7F7FOWC,A2PXPKUKK3E0CW,3D4BBDG7ZH9T4RYHIWQX28Q9HTWC3V,2014-10-06T02:00:16Z,2014-10-06T02:07:28Z,2014-10-06T03:12:16Z,19824.333333333,983,No,-,-,-,0
392CY0QWG247LA1E0NW4CZBUJ2A4IY,A8L450UGY77XB,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-03T15:39:05Z,2014-10-03T15:39:48Z,2014-10-03T16:42:15Z,13596,3777,No,-,-,-,0
392CY0QWG247LA1E0NW4CZBUJ2A4IY,A8L450UGY77XB,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-03T15:39:05Z,2014-10-03T15:39:48Z,2014-10-03T16:42:15Z,13596,2067,No,-,-,-,0
392CY0QWG247LA1E0NW4CZBUJ2A4IY,A8L450UGY77XB,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-03T15:39:05Z,2014-10-03T15:39:48Z,2014-10-03T16:42:15Z,13596,2705,No,-,-,-,0
33ISQZVXPQZJ3BST1S60KUPNYA7CCH,A27QCN3GYCZTPE,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-03T15:37:50Z,2014-10-03T15:40:10Z,2014-10-03T16:42:15Z,45173.333333333,3777,No,-,-,-,0
33ISQZVXPQZJ3BST1S60KUPNYA7CCH,A27QCN3GYCZTPE,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-03T15:37:50Z,2014-10-03T15:40:10Z,2014-10-03T16:42:15Z,45173.333333333,2067,No,-,-,-,0
33ISQZVXPQZJ3BST1S60KUPNYA7CCH,A27QCN3GYCZTPE,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-03T15:37:50Z,2014-10-03T15:40:10Z,2014-10-03T16:42:15Z,45173.333333333,2705,No,-,-,-,0
3KOPY89HM9FIYP2GIRCLEVYOIJIJ3N,A997OZ3H2B3Q2,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-05T16:37:18Z,2014-10-05T16:38:02Z,2014-10-05T17:42:15Z,13355.333333333,3777,No,-,-,-,0
3KOPY89HM9FIYP2GIRCLEVYOIJIJ3N,A997OZ3H2B3Q2,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-05T16:37:18Z,2014-10-05T16:38:02Z,2014-10-05T17:42:15Z,13355.333333333,2067,No,-,-,-,0
3KOPY89HM9FIYP2GIRCLEVYOIJIJ3N,A997OZ3H2B3Q2,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-05T16:37:18Z,2014-10-05T16:38:02Z,2014-10-05T17:42:15Z,13355.333333333,2705,No,-,-,-,0
3TMFV4NEP9RQ568L17QWU207032W8A,A2PXPKUKK3E0CW,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-06T11:27:31Z,2014-10-06T11:42:56Z,2014-10-06T12:47:15Z,13838.333333333,3777,No,-,-,-,0
3TMFV4NEP9RQ568L17QWU207032W8A,A2PXPKUKK3E0CW,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-06T11:27:31Z,2014-10-06T11:42:56Z,2014-10-06T12:47:15Z,13838.333333333,2067,No,-,-,-,0
3TMFV4NEP9RQ568L17QWU207032W8A,A2PXPKUKK3E0CW,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-06T11:27:31Z,2014-10-06T11:42:56Z,2014-10-06T12:47:15Z,13838.333333333,2705,No,-,-,-,0
3Z2R0DQ0JIRL2RK50QNPY5G47ZN2EF,A31A4YKVSOYRVS,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-06T18:50:45Z,2014-10-06T18:51:16Z,2014-10-06T19:52:16Z,9622.6666666667,3777,No,-,-,-,0
3Z2R0DQ0JIRL2RK50QNPY5G47ZN2EF,A31A4YKVSOYRVS,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-06T18:50:45Z,2014-10-06T18:51:16Z,2014-10-06T19:52:16Z,9622.6666666667,2067,No,-,-,-,0
3Z2R0DQ0JIRL2RK50QNPY5G47ZN2EF,A31A4YKVSOYRVS,3O2Y2UIUCQ7631QYU48XR0SEPSAKFP,2014-10-06T18:50:45Z,2014-10-06T18:51:16Z,2014-10-06T19:52:16Z,9622.6666666667,2705,No,-,-,-,0
3OS46CRSLGCQM3PSIIO2OML2NWW6V4,AV3CA0IYNRCCJ,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-04T21:11:43Z,2014-10-04T21:12:22Z,2014-10-04T22:17:14Z,12221,3256,No,-,-,-,0
3OS46CRSLGCQM3PSIIO2OML2NWW6V4,AV3CA0IYNRCCJ,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-04T21:11:43Z,2014-10-04T21:12:22Z,2014-10-04T22:17:14Z,12221,4223,No,-,-,-,0
3OS46CRSLGCQM3PSIIO2OML2NWW6V4,AV3CA0IYNRCCJ,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-04T21:11:43Z,2014-10-04T21:12:22Z,2014-10-04T22:17:14Z,12221,3047,No,-,-,-,0
32N49TQG3HVR951V8V5E4RNOJGOVAN,A27QCN3GYCZTPE,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-05T19:08:11Z,2014-10-05T19:08:29Z,2014-10-05T20:12:16Z,5012.6666666667,3256,No,-,-,-,0
32N49TQG3HVR951V8V5E4RNOJGOVAN,A27QCN3GYCZTPE,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-05T19:08:11Z,2014-10-05T19:08:29Z,2014-10-05T20:12:16Z,5012.6666666667,4223,No,-,-,-,0
32N49TQG3HVR951V8V5E4RNOJGOVAN,A27QCN3GYCZTPE,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-05T19:08:11Z,2014-10-05T19:08:29Z,2014-10-05T20:12:16Z,5012.6666666667,3047,No,-,-,-,0
3NGMS9VZTMVX9ZWDJWM206VTS3GFF1,A997OZ3H2B3Q2,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-06T08:28:40Z,2014-10-06T08:29:15Z,2014-10-06T09:32:15Z,10621.666666667,3256,No,-,-,-,0
3NGMS9VZTMVX9ZWDJWM206VTS3GFF1,A997OZ3H2B3Q2,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-06T08:28:40Z,2014-10-06T08:29:15Z,2014-10-06T09:32:15Z,10621.666666667,4223,No,-,-,-,0
3NGMS9VZTMVX9ZWDJWM206VTS3GFF1,A997OZ3H2B3Q2,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-06T08:28:40Z,2014-10-06T08:29:15Z,2014-10-06T09:32:15Z,10621.666666667,3047,No,-,-,-,0
3R08VXYT7D8M5S32R2YQG24CPJN7WP,A3P7M9666KJCP,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-06T22:58:46Z,2014-10-06T23:00:57Z,2014-10-07T00:02:16Z,42740,3256,No,-,-,-,0
3R08VXYT7D8M5S32R2YQG24CPJN7WP,A3P7M9666KJCP,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-06T22:58:46Z,2014-10-06T23:00:57Z,2014-10-07T00:02:16Z,42740,4223,No,-,-,-,0
3R08VXYT7D8M5S32R2YQG24CPJN7WP,A3P7M9666KJCP,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-06T22:58:46Z,2014-10-06T23:00:57Z,2014-10-07T00:02:16Z,42740,3047,No,-,-,-,0
3483FV8BEFWHPCRQU84RMHORQ2E62F,A19PATBI3SQNU0,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-07T02:02:10Z,2014-10-07T11:30:49Z,2014-10-07T12:32:15Z,28035.333333333,3256,No,-,-,-,0
3483FV8BEFWHPCRQU84RMHORQ2E62F,A19PATBI3SQNU0,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-07T02:02:10Z,2014-10-07T11:30:49Z,2014-10-07T12:32:15Z,28035.333333333,4223,No,-,-,-,0
3483FV8BEFWHPCRQU84RMHORQ2E62F,A19PATBI3SQNU0,3IZVJEBJ6AX593W9TC83K93E02K6ZU,2014-10-07T02:02:10Z,2014-10-07T11:30:49Z,2014-10-07T12:32:15Z,28035.333333333,3047,No,-,-,-,0
3T111IHZ5F3LBFA975M47ZN1SQ69R2,A27QCN3GYCZTPE,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-03T15:22:16Z,2014-10-03T15:25:24Z,2014-10-03T16:27:17Z,61923.333333333,1561,No,-,-,-,0
3T111IHZ5F3LBFA975M47ZN1SQ69R2,A27QCN3GYCZTPE,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-03T15:22:16Z,2014-10-03T15:25:24Z,2014-10-03T16:27:17Z,61923.333333333,2892,No,-,-,-,0
3T111IHZ5F3LBFA975M47ZN1SQ69R2,A27QCN3GYCZTPE,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-03T15:22:16Z,2014-10-03T15:25:24Z,2014-10-03T16:27:17Z,61923.333333333,825,Yes,No,-,-,0
3Y54SXRO1MYWBMB495MQ3ABXTWEUTS,A13W8W81TPORYZ,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-03T15:41:19Z,2014-10-03T15:42:05Z,2014-10-03T16:42:16Z,14761.333333333,1561,No,-,-,-,0
3Y54SXRO1MYWBMB495MQ3ABXTWEUTS,A13W8W81TPORYZ,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-03T15:41:19Z,2014-10-03T15:42:05Z,2014-10-03T16:42:16Z,14761.333333333,2892,No,-,-,-,0
3Y54SXRO1MYWBMB495MQ3ABXTWEUTS,A13W8W81TPORYZ,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-03T15:41:19Z,2014-10-03T15:42:05Z,2014-10-03T16:42:16Z,14761.333333333,825,No,-,-,-,0
3L70J4KAZHZ5FO19HA5KY5HHJ8DADU,A997OZ3H2B3Q2,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-04T18:50:43Z,2014-10-05T15:50:58Z,2014-10-05T16:52:15Z,7009,1561,No,-,-,-,0
3L70J4KAZHZ5FO19HA5KY5HHJ8DADU,A997OZ3H2B3Q2,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-04T18:50:43Z,2014-10-05T15:50:58Z,2014-10-05T16:52:15Z,7009,2892,No,-,-,-,0
3L70J4KAZHZ5FO19HA5KY5HHJ8DADU,A997OZ3H2B3Q2,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-04T18:50:43Z,2014-10-05T15:50:58Z,2014-10-05T16:52:15Z,7009,825,No,-,-,-,0
33UKMF931AXHB9WF90WGYEPVAMGTTH,A31A4YKVSOYRVS,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-06T16:17:58Z,2014-10-06T16:19:03Z,2014-10-06T17:22:16Z,21018.666666667,1561,No,-,-,-,0
33UKMF931AXHB9WF90WGYEPVAMGTTH,A31A4YKVSOYRVS,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-06T16:17:58Z,2014-10-06T16:19:03Z,2014-10-06T17:22:16Z,21018.666666667,2892,No,-,-,-,0
33UKMF931AXHB9WF90WGYEPVAMGTTH,A31A4YKVSOYRVS,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-06T16:17:58Z,2014-10-06T16:19:03Z,2014-10-06T17:22:16Z,21018.666666667,825,Yes,No,-,-,0
3AWETUDC935NO7P3LGMU6VO3K10IZJ,AV3CA0IYNRCCJ,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-06T21:50:00Z,2014-10-06T21:51:50Z,2014-10-06T22:52:15Z,35923,1561,No,-,-,-,0
3AWETUDC935NO7P3LGMU6VO3K10IZJ,AV3CA0IYNRCCJ,3M4KL7H8KV08E7B1L1ZBSFJ2NN8616,2014-10-06T21:50:00Z,2014-10-06T21:51:50Z,2014-10-06T22:52:15Z,35923,2892,No,-,-,-,0
